"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat-Unknown","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-RC-tandem_repeat-Unknown","LINE-LTR-RC-Unknown","LINE-LTR-Simple-tandem_repeat","LINE-LTR-tandem_repeat","LINE-LTR-tandem_repeat-Unknown","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-Unknown","LINE-Simple","LINE-Simple-tandem_repeat","LINE-Simple-tandem_repeat-Unknown","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-tandem_repeat","Satellite","Satellite-tandem_repeat","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","Unknown"
"Scaffold_285",965532,73.2779441799961,0.57729831843999,0.00849272732545374,NA,NA,NA,NA,NA,NA,0.0184354324869606,0.014292638669666,NA,NA,0.0268245899669819,NA,0.0364565855921917,NA,0.0143962085150984,NA,NA,0.000207139690864725,NA,0.0658704216949827,3.8944333279477,0.0303459647116823,NA,NA,NA,NA,0.00186425721778253,NA,NA,0.0253746121309289,0.00538563196248286,NA,NA,NA,NA,0.0719810425754921,NA,0.0357315966741651,10.75552130846,0.00662847010767121,NA,NA,0.0843058541819432,NA,NA,0.333702041983073,0.1564940364483,0.472796344398736,0.953049717668601,0.0547884482337199,0.0331423505383561,0.0603812198870674,NA,NA,NA,NA,NA,NA,NA,NA,5.45543803830427,NA,0.176586586462178,NA,3.35183090772755
"Scaffold_225",504029,71.3151425810816,0.724363082282964,0.0704324552753909,NA,NA,NA,NA,NA,NA,0.0686468437331979,0.00059520384739767,NA,NA,NA,NA,0.00178561154219301,NA,NA,NA,NA,0.0105152679706922,0.0369026385386555,0.0531715437008585,6.23317309123086,0.0325378103244059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026982574415361,0.0109120705356239,0.0464259000970182,12.1496977356462,0.0136896884901464,NA,NA,0.0097216628408286,NA,NA,0.269627342871144,0.10475587714199,0.631511282088927,0.850744699213736,0.0797573155512877,0.0710276591227886,0.0593219834573011,NA,NA,NA,NA,0.0273793769802928,0.00257921667205657,NA,NA,3.81009822847495,NA,0.181735574738755,NA,3.10676568213337
"Scaffold_274",209955,72.5379247934081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09966421376009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119073134719345,NA,NA,9.18149127193923,NA,NA,NA,NA,NA,NA,0.341978042913958,0.419137434212093,0.932580791121907,0.0642994927484461,0.0290538448715201,NA,NA,NA,NA,NA,NA,0.0319116001047844,NA,NA,NA,4.66623800338168,NA,0.522969207687362,NA,6.16084399037889
"Scaffold_103",273970,74.1924298280834,0.143446362740446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96134613278826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57626747454101,NA,NA,NA,NA,NA,NA,0.412088914844691,0.0164251560389824,0.229222177610687,3.15472496988721,0.374128554221265,0.0452604299740848,0.103295981311822,NA,NA,NA,NA,NA,NA,NA,NA,6.33317516516407,NA,0.277037631857503,NA,1.1811512209366
"Scaffold_36",780418,72.0397274281219,0.781376134328014,NA,NA,NA,NA,NA,NA,NA,NA,0.024089654518476,NA,NA,0.0817510616105728,NA,0.0444633516910169,NA,NA,NA,0.0553549508084129,0.0822636074513914,NA,0.107890899492323,1.50637222616598,0.00115322814184194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92201358759024,0.000640682301023298,NA,NA,NA,NA,NA,0.957948176490035,0.0996901660392251,0.302530182543201,1.68435376939025,0.0568925883308688,0.0123011001796473,0.403117303803859,NA,NA,NA,NA,0.0103790532765774,NA,NA,NA,8.21393150849929,NA,1.12696016749998,NA,3.48479917172592
"Scaffold_119",135779,67.2850735386179,7.61678904690711,NA,NA,NA,NA,NA,NA,NA,NA,0.0463989276692272,NA,NA,NA,NA,0.2003255289846,NA,NA,NA,NA,0.0287231456999978,NA,0.125203455615375,0.114892582799991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8485480081603,0.645166041876873,NA,NA,0.0191487637999985,NA,NA,0.122993982869221,0.0220947274615368,0.49271242239227,1.07454024554607,NA,NA,0.519226095346114,NA,NA,NA,NA,NA,NA,NA,NA,3.43573012026897,NA,0.0972168008307618,NA,2.30521656515367
"Scaffold_50",508978,79.4079508348102,1.04169531885465,0.0369367634750421,NA,NA,NA,NA,NA,NA,0.0349720420136037,0.0440097607362204,NA,NA,NA,NA,0.0385085406441929,NA,NA,NA,NA,0.000392944292287682,NA,0.0508862858512549,3.11408351637988,0.0033400264844453,NA,NA,NA,NA,NA,NA,NA,0.0194507424682403,NA,NA,NA,NA,NA,NA,NA,0.0909666036645985,5.37783558424922,NA,NA,NA,NA,NA,NA,0.0634605032044607,NA,0.337932091367407,0.851510281387408,0.0406697342517751,0.00491180365359603,0.189595621028807,NA,NA,NA,NA,NA,NA,NA,NA,6.23720475148238,NA,0.112578539740421,NA,2.90110770995996
"Scaffold_249",30669,10.5709348201767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1382177443021,NA,NA,NA,NA,NA,NA,9.99380481919854,0.997750171182627,7.91026769702305,1.17708435227754,0.0978186442335909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717336724379667,NA,NA,NA,0.0423880791678894
"Scaffold_116",27208793,92.4158892311026,0.142042316981867,0.0025249190583353,NA,NA,NA,NA,NA,0.000558642935759774,0.000753432906781275,0.000944547595330671,9.18820618025945e-05,NA,0.00358707569277329,NA,0.00376348925143427,0.000595395760480812,NA,NA,0.00332245535478182,0.00124224547557108,0.000418982201819831,0.0132751202892389,0.263260483476794,0.00210593685651547,NA,NA,1.10258474163113e-05,0.000312399010128821,NA,0.00257637301294475,0.00016538771124467,0.00133780281984578,0.000191114688549396,0.000716680082060237,NA,0.00076813403666969,NA,0.00336288346197496,0.000396930506987208,0.00608626777380386,0.376554740961865,0.00527770562994103,NA,NA,0.0187586417376177,NA,7.35056494420756e-06,0.0107759282082083,0.00575181706884241,0.037965667936832,0.229561818490074,0.0145651444369473,0.00254329547069582,0.0248632859237821,0.000470436156429284,NA,0.0143041993814279,0.012396727778406,0.00299903049723668,0.00469333571687653,NA,NA,5.58882196648708,NA,0.107818086601636,NA,0.671569664997635
"Scaffold_407",128694,49.8181733414145,0.668251822151771,NA,NA,NA,NA,NA,NA,0.116555550375309,0.039628887127605,0.0038851850125103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326355541050865,0.578115529861532,5.0958086624085,0.00932444403002471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372977761200988,19.6629213483146,0.0170948140550453,NA,NA,NA,NA,NA,0.344227392108412,0.382302205231013,1.14690661569304,5.40273827839682,0.111116291357794,0.0676022192176791,0.153076289492906,NA,NA,NA,NA,NA,NA,NA,NA,4.10897166923089,NA,2.52148507311918,NA,9.34620106609477
"Scaffold_209",141839,48.3752705532329,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493517297781287,NA,NA,NA,NA,0.184011449601309,NA,NA,NA,NA,NA,0.0331361614224579,0.218557660445999,4.53753904074338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105753706667419,NA,NA,7.92024760467854,0.00352512355558062,NA,NA,NA,NA,NA,0.0408914332447352,NA,0.0444165568003159,3.73733599362658,NA,0.0648622734226835,0.936272816362214,NA,NA,NA,NA,NA,NA,NA,NA,29.7605031056339,NA,1.28173492480911,NA,2.80176820197548
"Scaffold_258",408087,78.4212680139284,0.0989984978693269,NA,NA,NA,NA,NA,NA,NA,NA,0.0191135713708106,NA,NA,0.0793948349249057,NA,0.00441082416249476,NA,NA,NA,0.0551353020311845,NA,NA,0.0284253112694107,2.51956077993173,0.0352865932999581,NA,NA,NA,NA,NA,NA,NA,0.00122522893402632,NA,NA,NA,NA,NA,0.112966107717227,NA,0.000980183147221058,7.32735911705102,0.000245045786805265,NA,NA,NA,NA,NA,0.172512233910906,0.0311208149242686,0.309247782948244,0.528563762138956,0.00980183147221058,0.0115171519798474,0.0914020784783637,0.186234797972001,0.0154378845687317,0.292584669445486,0.0210739376652528,NA,NA,NA,NA,7.88459323624619,NA,0.385702068431486,NA,1.35583833839353
"Scaffold_110",225761,67.9568215945181,0.00841597973077724,0.0859315825142518,NA,NA,NA,NA,NA,NA,0.0779585490850944,NA,NA,NA,0.094347562245029,NA,0.468194240812186,NA,NA,NA,0.298988753593402,NA,NA,0.54748162880214,3.76991597308658,NA,NA,NA,NA,NA,NA,NA,0.00531535561943825,0.105421219785525,0.0230332076842324,NA,NA,NA,NA,0.0318921337166295,NA,0.130226212676237,14.8422446746781,NA,NA,NA,NA,NA,NA,0.178950305854421,0.0615695359251598,2.29844835910543,0.33619624292947,0.113394253214683,0.0881463140223511,0.00442946301619855,NA,NA,NA,NA,NA,NA,NA,NA,6.35893710605463,NA,0.100991756769327,NA,2.01274799456062
"Scaffold_240",69068,45.2481612324086,1.07719928186715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.617652168877,NA,NA,NA,NA,NA,NA,1.3537383448196,NA,1.03955522094168,13.2159610818324,0.19545954711299,0.256269183992587,2.01250941101523,NA,NA,NA,NA,NA,NA,NA,NA,0.208490183587189,NA,0.98598482654775,NA,3.78901951699774
"Scaffold_413",26501692,95.5605589258225,0.0871566992779178,0.00286396808173606,NA,NA,NA,NA,NA,0.00056600159718104,0.000898055867527251,0.00117728332213656,NA,0.000113200319436208,0.00113200319436208,NA,0.00175460495126123,NA,NA,1.50933759248277e-05,0.000822588987903112,0.00376202394926332,0.00169800479154312,0.00693540623745835,0.169581625203402,0.000513174781444143,NA,NA,NA,NA,NA,NA,NA,0.000769762172166215,NA,0.00128671029759157,NA,0.000505628093481729,NA,0.00325639585578159,0.000120747007398622,0.0046223463769785,0.22325366999209,0.00524494813387764,NA,NA,0.0045166927455047,NA,NA,0.00346392977474797,0.000286774142571727,0.011342672007508,0.166547856642512,0.0220853823220042,0.00295830168126624,0.0189421867856588,NA,NA,0.0010867230665876,0.00138104389712174,0.00119992338602381,0.00138859058508415,NA,NA,3.13309052116371,NA,0.131274637106189,NA,0.421825897003105
"Scaffold_256",988651,82.5125347569567,1.3784439605078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136549702574518,NA,NA,3.71273583903723,0.0140595619687837,NA,NA,NA,NA,NA,NA,NA,0.0306478221333919,NA,NA,NA,NA,NA,0.0155767808862784,NA,0.0294340469993961,4.19035635426455,NA,NA,NA,NA,NA,NA,0.0485510053598287,0.0421786859063512,0.161027501110099,0.30314033971543,0.0161836684532762,NA,NA,NA,NA,NA,NA,0.00101147927832976,0.00718150287614133,NA,NA,5.76512844269616,NA,0.127952128708715,NA,1.63020115288408
"Scaffold_165",22139,17.4036767695018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60273725100501,0.822078684674104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1702877275396,NA,NA,NA,NA,NA,NA,NA,NA,1.53575138895162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15732417905054,NA,NA,NA,2.30814399927729
"Scaffold_181",8216911,94.6836956126213,0.403837889932117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86800940158656e-05,NA,NA,NA,0.00341977660461456,0.00715597382033224,0.008689396781832,0.0285873852108171,0.184448876226115,NA,NA,NA,NA,NA,NA,0.0015942730790196,NA,0.00136304263244424,NA,NA,NA,NA,NA,0.000255570493583294,NA,0.00303033585248763,0.546458395375099,0.0175370038692156,0.000255570493583294,0.000279910540591227,0.0177195542217751,NA,NA,0.00360232695717405,0.000657181269214185,0.0204943195806794,0.296486112603629,0.0504569174474447,0.00906666751045496,0.0384207642020219,NA,NA,NA,NA,0.00260438502984881,0.000924921786301446,NA,NA,2.98631687747379,NA,0.112414507106138,NA,0.57017777118433
"Scaffold_61",264176,74.213403185755,4.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295257706983223,NA,NA,4.58141542002301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94188722669735,NA,NA,NA,NA,NA,NA,0.349009751075041,NA,NA,4.54886136515051,0.0953909514868875,0.0151414208709345,0.851326388468294,NA,NA,NA,NA,NA,NA,NA,NA,7.66155896069287,NA,NA,NA,1.16702501362728
"Scaffold_194",89590,62.4210291327157,1.66648063399933,0.208728652751423,NA,NA,NA,NA,NA,NA,0.188637124679094,NA,NA,NA,NA,NA,0.00446478401607322,NA,NA,NA,NA,NA,NA,1.0916396919299,6.62462328384864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00334858801205492,5.77184953677866,NA,NA,NA,NA,NA,NA,0.0848308963053912,NA,0.773523830784686,1.76917066636901,0.121665364437995,NA,0.203147672731332,NA,NA,NA,NA,NA,NA,NA,NA,11.1374037280947,NA,1.08271012389776,NA,6.84674628864829
"Scaffold_28",10019847,95.0144947323048,0.0299405769369532,NA,NA,NA,NA,NA,NA,0.00149702884684766,0.000479049230991252,NA,NA,NA,1.99603846246355e-05,NA,1.99603846246355e-05,NA,NA,NA,0.00279445384744897,0.000359286923243439,0.000508989807928205,0.00169663269309402,0.024780817511485,NA,NA,NA,NA,NA,NA,NA,NA,0.00284435480901056,0.000279445384744897,0.000678653077237606,0.000319366153994168,0.00353298807856048,0.000518970000240523,0.00341322577081267,NA,0.00242518673189321,0.0960294104291213,NA,NA,NA,0.00039920769249271,NA,NA,0.0182038707776676,NA,0.00384237404024233,0.0259185594350892,0.00966082615832358,0.00314376057838009,0.00763484711892307,NA,NA,0.00336332480925108,0.000508989807928205,0.00194613750090196,0.00791429250366797,NA,NA,4.57159675192645,NA,0.0258287377042783,0.00161679115459547,0.131788439484156
"Scaffold_255",25836,57.2340919647004,4.81885740826753,0.100634773184704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5440470661093,19.8985911131754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201269546369407,NA,NA,4.8730453630593,0.189657841771172,NA,NA,NA,NA,NA,NA,NA,NA,2.41136398823347,0.278680910357641,NA,0.00387056819941167,NA,NA,NA,NA,NA,NA,NA,NA,0.92506579965939,NA,0.69283170769469,NA,3.82799194921814
"Scaffold_150",384618,83.8463098450931,1.1159124117956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63096890941142,0.0101399310484689,NA,NA,0.000519996464024045,NA,NA,0.04627968529814,0.00493996640822842,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6518883671591,0.000259998232012022,NA,NA,0.311997878414427,NA,NA,0.379597418737553,0.0912593794362198,0.29821797211779,0.255318263835806,0.0727995049633662,0.081639444851775,NA,NA,NA,NA,NA,0.0330197754655268,NA,NA,NA,5.45528290407625,NA,0.0831994342438471,NA,1.63044891294739
"Scaffold_74",280035,78.6823075686968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16899673255129,0.104272680200689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055350224079133,5.82391486778438,NA,NA,NA,NA,NA,NA,0.0392808041851911,NA,0.341742996411163,0.318531612119914,0.0110700448158266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62608245397897,NA,0.189262056528648,NA,3.63918795864803
"Scaffold_192",13558,9.3229089836259,NA,1.3866351969317,NA,NA,NA,NA,NA,NA,1.2907508482077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4059595810592,0.0663814721935389,NA,NA,NA,NA,0.00737571913261543,NA,NA,1.95456557014309,0.383537394896002,NA,NA,NA,NA,0.398288833161233,NA,NA,19.2432512169937,NA,NA,NA,NA,NA,NA,0.00737571913261543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88390618085263,NA,NA,NA,0.649063283670158
"Scaffold_95",122295,61.6795453616256,0.34670264524306,NA,NA,NA,NA,NA,NA,NA,NA,0.223230712621121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425201357373564,10.8107445112229,NA,NA,NA,NA,NA,NA,0.100576474917208,0.0253485424588086,NA,NA,NA,NA,NA,NA,0.0327077967210434,NA,0.626354307207981,9.47626640500429,0.106300339343391,NA,NA,1.51845946277444,NA,NA,0.255120814424138,0.850402714747128,1.21918312277689,1.40970603867697,NA,NA,0.0539678645897216,NA,NA,NA,NA,NA,NA,NA,NA,5.9029396132303,NA,0.287010916227156,NA,5.03291222045055
"Scaffold_396",646658,80.8148975192451,0.674854405265225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052578024241562,NA,0.0103609636005431,1.80961188139635,NA,NA,NA,NA,NA,NA,NA,NA,0.0004639237433079,NA,NA,NA,NA,NA,NA,NA,NA,3.37411738507836,0.0006185649910772,NA,NA,NA,NA,NA,0.0816505788221904,NA,0.0978879098379669,0.692174225015387,NA,NA,0.0218044159354713,NA,NA,0.0066495736540799,0.0029381837076167,NA,NA,NA,NA,10.2633849732007,NA,0.394799105555023,NA,1.74852858852748
"Scaffold_245",64386,53.9340850495449,2.16662007268661,0.549808964681763,NA,NA,NA,NA,NA,NA,0.546702699344578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3953033268102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0017705712422,8.47544497250955,NA,NA,NA,NA,NA,NA,0.0155313266859255,NA,0.45040847389184,7.53424657534247,NA,0.141335072841922,2.10915416394868,NA,NA,NA,NA,NA,NA,NA,NA,2.47103407573075,NA,0.0652315720808871,NA,2.14332308265772
"Scaffold_173",270691,85.0877938313428,1.83493355892882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454392646966467,NA,NA,2.54570709776092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365730667070571,NA,NA,NA,NA,NA,0.0007388498324658,1.52055295521462,NA,NA,NA,NA,NA,NA,NA,NA,0.0458086896128796,1.16922985987713,0.0362036417908242,0.0158852713980147,0.121910222356857,NA,NA,NA,NA,NA,NA,NA,NA,5.93333357961661,NA,0.558201048427912,NA,1.0476890624365
"Scaffold_366",11829,0.380420999239158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3327415673345,0.0253613999492772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.30501310339,NA,NA,NA,NA,NA,NA,7.90430298419139,0.270521599458957,3.49141939301716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2902189534196,NA,NA,NA,NA
"Scaffold_364",94539,48.9998836459027,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217899491215266,NA,NA,NA,NA,0.847269380890426,NA,NA,NA,NA,NA,NA,0.58177048625435,3.86189826420842,NA,NA,NA,NA,NA,NA,NA,NA,0.490802737494579,0.106834216566708,NA,NA,NA,NA,NA,NA,NA,13.2188832122193,2.04888987613577,NA,NA,NA,NA,NA,0.484456150371804,0.00423105808184982,0.694951289943833,9.03754006283121,0.0655814002686722,0.196744200806017,2.23294090269624,NA,NA,NA,NA,NA,NA,NA,NA,7.79889780936968,NA,2.61479389458319,NA,6.49573192015993
"Scaffold_405",195987,67.5891768331573,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357166546760755,NA,NA,NA,NA,0.278079668549445,NA,NA,NA,NA,NA,NA,NA,3.67932566955972,0.0653104542648237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265323720450846,NA,0.0352064167521315,15.2933612943716,0.00918428263099083,NA,NA,NA,NA,NA,0.238281110481818,0.0433702235352345,1.3669273982458,1.54397995785435,0.0806175919831417,NA,0.83627995734411,NA,NA,NA,NA,NA,NA,NA,NA,6.93107195885441,NA,0.0326552271324118,NA,1.91492292856159
"Scaffold_355",237628,80.4985102765667,1.14969616375175,NA,NA,NA,NA,NA,NA,NA,NA,0.123722793610181,NA,NA,0.342131398656724,NA,0.341710572828118,NA,NA,NA,0.0875317723500598,0.0100998198865454,0.109835541266181,0.391788846432239,0.196525661959028,0.0538657060615752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.01420707997374,0.00757486491490902,NA,NA,0.187267493729695,NA,NA,0.153601427441211,NA,0.180534280471998,0.46206675980945,0.0201996397730907,NA,0.0993148955510293,NA,NA,NA,NA,NA,NA,NA,NA,4.91061659400407,NA,0.000841651657212113,NA,2.65835675930446
"Scaffold_27",108108,54.4020794020794,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298775298775299,NA,NA,NA,NA,0.369075369075369,NA,NA,NA,NA,NA,NA,0.00277500277500278,0.433825433825434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6352166352166,NA,NA,NA,NA,NA,NA,0.764975764975765,0.526325526325526,1.74270174270174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1289451289451,NA,0.141525141525142,NA,4.55377955377955
"Scaffold_247",384296,61.6126631554843,0.202708328996399,NA,NA,NA,NA,NA,NA,NA,NA,0.0210775027582905,NA,NA,NA,NA,0.0403334929325312,NA,NA,NA,NA,NA,NA,NA,2.54309178341695,0.0317463621791536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3170889106314,2.25815517205487,NA,NA,NA,NA,NA,0.220142806586589,0.189697524824614,1.01041905198076,1.14000666153174,0.0322667943460249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21503216270791,NA,0.159252243062639,NA,7.00631804650582
"Scaffold_99",169720,74.8580014140938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87803440961584,NA,NA,0.0088380862597219,0.0182653782700919,NA,NA,0.000589205750648126,NA,NA,NA,0.0312279047843507,NA,NA,NA,0.0164977610181475,NA,0.331133631864247,8.12868253594155,NA,NA,NA,NA,NA,NA,0.256893707282583,0.70115484327127,0.641055856705161,4.70893235917983,0.47489983502239,0.0276926702804619,0.0742399245816639,NA,NA,NA,NA,NA,NA,NA,NA,2.00683478670752,NA,0.427174169219892,NA,2.40985152015084
"Scaffold_130",20248,50.8593441327538,3.43243777163177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321019359936784,0.869221651521138,22.8812722244172,0.671671276175425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1471750296326,NA,NA,NA,NA,NA,NA,1.46187277755828,NA,NA,0.548202291584354,0.108652706440142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98794942710391,NA,0.306203081785855,NA,0.404978269458712
"Scaffold_390",28885,56.0256188333045,8.88004154405401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92487450233685,0.782413017136922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.01748312272806,NA,NA,NA,NA,NA,NA,NA,NA,0.0311580405054527,0.238878310541804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6517223472391,NA,2.38878310541804,NA,7.05902717673533
"Scaffold_51",29076,36.9927087632412,2.99215848122163,NA,NA,NA,NA,NA,NA,NA,NA,0.295776585500069,NA,NA,1.11776035218049,NA,0.543403494290824,0.0481496767093135,NA,NA,6.78566515339111,NA,NA,1.09368551382584,4.00330169211721,NA,NA,NA,NA,NA,NA,NA,NA,0.0515889393314073,NA,NA,NA,NA,NA,NA,NA,NA,1.47200440225616,NA,NA,NA,NA,NA,NA,NA,NA,0.247626908790755,30.4443527307745,0.175402393726785,NA,7.94469665703673,NA,NA,NA,NA,NA,NA,NA,NA,2.32838079515752,NA,0.23386985830238,NA,3.2294676021461
"Scaffold_5",19319,23.1533723277602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3831978880894,NA,NA,NA,NA,NA,NA,8.64433976913919,0.331280086961023,4.48780992805011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaffold_316",24656,8.02238805970149,2.53487994808566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92245295262816,NA,0.31635301752109,NA,0.782770927968851,NA,NA,0.742212848799481,NA,3.1635301752109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5481829980532,0.0932835820895522,NA,NA,9.82316677482154,NA,NA,4.53844905905256,1.47631408176509,6.65963659961064,19.2975340687865,0.689487345879299,NA,0.0446138870863076,NA,NA,NA,NA,NA,NA,NA,NA,0.182511356262167,NA,NA,NA,0.162232316677482
