"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat-Unknown","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC-Unknown","LINE-LTR-Simple-tandem_repeat","LINE-LTR-Simple-tandem_repeat-Unknown","LINE-LTR-Simple-Unknown","LINE-LTR-tandem_repeat","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-Simple-tandem_repeat","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Satellite","LTR-Satellite-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-Simple-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-tRNA","LTR-tRNA-Unknown","LTR-Unknown","RC","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-tandem_repeat","rRNA-Unknown","Satellite","Satellite-tandem_repeat","Satellite-tandem_repeat-Unknown","Satellite-Unknown","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","tRNA-Unknown","Unknown"
"Scaffold_355",237628,69.373558671537,0.560119177874661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00883734240072719,NA,NA,0.104364805494302,NA,NA,0.857643038699143,0.352652044371875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8266029255812,0.153601427441211,0.0315619371454542,0.122039490295756,0.108993889608969,NA,NA,NA,NA,NA,NA,0.301732119110543,NA,NA,NA,1.4383826821755,0.859326342013568,0.0631238742909085,NA,0.48984126449745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6067803457505,NA,0.0799569074351507,NA,NA,2.6608817142761
"Scaffold_143",43312,59.8217584041374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5926302179535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05809013668267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900443295160695,6.70945696342815,0.397118581455486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36257850018471,NA,0.676486885851496,NA,NA,4.48143701514592
"Scaffold_90",25015,46.1922846292225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97241655006996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.523286028383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23925644613232,NA,NA,NA,1.95882470517689,0.507695382770338,0.187887267639416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1625024985009,NA,0.0639616230261843,NA,NA,0.191884869078553
"Scaffold_396",646658,73.3537665968719,2.40760958652023,NA,NA,NA,NA,NA,NA,NA,NA,0.0020103362210009,NA,NA,NA,NA,NA,NA,0.0001546412477693,NA,NA,NA,0.0879908699807317,0.0105156048483124,0.0586090329045647,1.33733751070891,0.0040206724420018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009278474866158,6.09874152952565,0.0013917712299237,0.0047938786808483,NA,NA,NA,NA,NA,NA,NA,NA,0.131135778108366,0.0068042149018492,NA,NA,0.237065032830337,2.3785370319396,0.0074227798929264,0.415211750260571,0.239848575290184,NA,NA,NA,NA,NA,NA,NA,0.0057217261674641,0.0131445060603905,NA,NA,9.76590407912683,NA,0.305107181848829,NA,NA,3.12622746490417
"Scaffold_189",194860,75.0271990146772,0.526018680078005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128297239043416,NA,NA,1.75048752950836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0774915323822231,NA,NA,18.7170276095658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340244277943139,0.0230935030278148,NA,NA,0.43569742379144,0.431078723185877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88956173663143,NA,0.11341475931438,NA,NA,0.655855485989941
"Scaffold_22",541229,65.9042660315689,0.507733325450041,0.0022171760936683,NA,NA,NA,NA,NA,NA,NA,0.00166288207025122,NA,NA,NA,NA,NA,0.000369529348944717,NA,NA,NA,NA,NA,0.0367681702199993,0.221532844692358,4.10454724340344,0.0400939343605018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223565256111554,NA,0.000739058697889433,18.3201565326322,NA,NA,NA,0.107533040542913,NA,NA,0.0465606979670343,0.0308557006368838,NA,NA,0.359552056523209,0.370453172317078,NA,NA,0.658686064493957,1.10674040008943,0.0702105762994961,NA,0.0158897620046228,NA,NA,NA,NA,NA,NA,NA,0.0369529348944717,0.0182917027727635,NA,NA,3.67921896276807,NA,0.657947005796068,NA,NA,3.67866466874465
"Scaffold_336",240080,57.7632455848051,0.44943352215928,NA,NA,NA,NA,NA,NA,NA,NA,0.00124958347217594,NA,NA,NA,NA,NA,NA,0.0437354215261579,0.0758080639786738,NA,NA,0.0166611129623459,NA,NA,1.26541152949017,0.124541819393535,NA,NA,NA,NA,0.0216594468510496,NA,NA,NA,NA,NA,NA,NA,NA,0.0699766744418527,25.7918193935355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67727424191936,NA,NA,NA,1.00841386204598,4.52932355881373,1.72192602465845,0.253665444851716,0.219510163278907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74866711096301,NA,0.35404865044985,NA,NA,2.8636287904032
"Scaffold_314",123513,50.3776930363605,0.021050415745711,0.272036141944573,NA,NA,NA,NA,NA,NA,NA,0.0113348392476905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5009189316104,0.255033883073037,NA,NA,NA,NA,0.0380526746172468,NA,NA,NA,NA,NA,NA,0.0291467294940614,NA,0.120635074850421,25.5155327779262,NA,NA,NA,0.00161926274967008,NA,NA,NA,NA,NA,NA,0.555407123136836,NA,NA,NA,0.241270149700841,1.73261114214698,0.0388623059920818,NA,0.400767530543344,NA,NA,NA,0.178928533838543,NA,NA,NA,NA,NA,NA,NA,5.36704638378146,NA,1.19987369750553,NA,NA,3.14217936573478
"Scaffold_166",92392,55.1746904493896,0.134210754177851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108234479175686,NA,NA,NA,0.311715300025976,NA,NA,0.0974110312581176,4.58805957225734,0.0270586197939216,NA,NA,NA,NA,NA,NA,0.102822755216902,NA,NA,0.0205645510433804,NA,NA,NA,0.0909169625075764,28.0998354835917,0.00974110312581176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541172395878431,0.687288942765607,0.164516408347043,0.843146592778595,0.358256126071521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76430859814703,NA,0.527101913585592,NA,NA,5.44635899212053
"Scaffold_365",319582,68.2519666314123,2.7548485208804,0.111082601648403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262843339111715,0.0150196193778123,NA,NA,NA,NA,0.157080185992953,1.38681152255133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0494395804519654,12.680626568455,0.00156454368518878,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149883285041085,NA,NA,NA,0.173664349055954,3.41446013855599,0.228110469300524,1.32798467998823,0.622062569231058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.597054902967,NA,0.18962269464488,NA,NA,1.86243280284872
"Scaffold_155",896135,75.2124400899418,0.142835621865009,0.0403956993086979,NA,NA,NA,NA,NA,NA,NA,0.00100431296623835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00133908395498446,0.0222064755868256,0.201420544895579,2.6857560523805,0.0717525819212507,NA,NA,NA,NA,0.005802697138266,NA,NA,NA,NA,NA,NA,0.392686369799193,NA,0.0332539182154474,7.77472144263978,0.0178544527331261,0.0103779006511296,0.0329191472267013,0.139376321647966,NA,NA,NA,NA,NA,NA,0.209566638955068,0.0488765643569328,NA,NA,0.300959118882758,0.926088145201337,0.0993153933280142,0.514989371021107,0.0862593247669157,1.00933453106954,0.0226528369051538,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25698136999448,NA,0.234897643770191,NA,NA,3.50393634887601
"Scaffold_181",8216911,94.0191393091637,0.325718509060157,0.0145918581812557,NA,NA,NA,NA,NA,NA,NA,3.65100705118992e-05,NA,NA,NA,NA,NA,NA,0.0028599555234321,NA,NA,NA,0.000730201410237984,0.0027869353824083,0.032226222238503,0.524345462668392,0.0104053700958913,NA,NA,NA,NA,0.00125351242090854,NA,NA,NA,NA,NA,NA,0.00127785246791647,NA,0.00184984357260289,0.608282114775248,0.00299382578197573,0.00408912789733271,NA,1.21700235039664e-05,NA,NA,NA,0.00017038032905553,0.00161861312602753,NA,0.00834863612372095,0.00519660003619365,NA,NA,0.02825879457621,0.337730322258571,0.0332119941423243,0.0157845204846444,0.019922328475993,0.00546434055328091,NA,NA,NA,NA,NA,NA,0.000632841222206252,NA,0.000267740517087261,6.0850117519832e-05,3.06474050893334,NA,0.0421934714882515,NA,NA,0.883799276881543
"Scaffold_30",77475,94.8551145530816,1.52823491448854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418199419167473,0.505969667634721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129073894804776,NA,NA,NA,NA,NA,NA,NA,0.0645369474023879,NA,NA,0.00129073894804776,NA,NA,NA,NA,0.602775088738303,0.0413036463375282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047757341077767,NA,NA,1.25201677960632,NA,NA,NA,NA,0.669893514036786
"Scaffold_147",50779,25.1481911813939,5.8252427184466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118159081510073,NA,1.06343173359066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.020185509758,0.273735205498336,0.0452943145788613,NA,NA,NA,NA,NA,NA,NA,NA,1.26233285413261,NA,NA,NA,0.380078378857402,17.3772622540814,0.37220110675673,5.1202268654365,2.83187932019142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87167923748006,NA,8.78315839224877,NA,NA,2.50694184603872
"Scaffold_81",136055,75.0872808790563,0.378523391275587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214619087868877,5.93950975708353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163169306530447,NA,0.077174672007644,5.94171474771232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190364190952188,0.098489581419279,NA,NA,0.0257248906692147,0.146999375252655,NA,NA,0.0712946969975378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51159457572305,NA,0.317518650545735,NA,NA,1.83602219690566
"Scaffold_150",384618,72.5275468126817,1.49602982699718,0.0124799151365771,NA,NA,NA,NA,NA,NA,NA,0.00129999116006011,NA,NA,NA,NA,NA,NA,0.0148198992246853,NA,0.0155998939207213,0.02313984264907,0.0124799151365771,NA,0.116479207941386,3.15299855960979,0.000779994696036067,NA,NA,NA,NA,NA,0.00363997524816831,0.0174198815448055,NA,NA,NA,NA,NA,NA,0.00103999292804809,10.3916093370565,0.0522596446344165,0.0623995756828854,0.0306797913774186,0.225158468922411,NA,NA,NA,NA,NA,NA,0.320837818302836,0.0618795792188613,NA,NA,0.710055171624833,1.02491303059139,0.142479031142588,0.295617989797669,0.401957266690586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32429059482396,NA,0.943793582203641,NA,NA,3.61631540905522
"Scaffold_304",102271,84.9986799777063,0.702056301395312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410673602487509,0.367650653655484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375473007988579,0.43902963694498,0.0234670629992862,NA,NA,NA,NA,NA,NA,NA,NA,0.00293338287491078,NA,NA,NA,NA,2.6322222330866,0.144713555162265,NA,0.186758709702653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.90155567071799,NA,0.360806093614025,NA,NA,1.82358635390287
"Scaffold_406",8805910,96.4747425308685,0.192609281721026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00260052623749277,NA,NA,0.000397460341974878,0.0223599832385296,0.00339544692144253,0.0141609441840764,0.147401006823826,NA,NA,NA,0.00113560097707108,NA,NA,NA,NA,NA,NA,NA,NA,0.000953904820739708,NA,NA,0.0564734365897448,NA,NA,NA,NA,NA,NA,NA,NA,0.000635936547159805,NA,0.002316625993225,NA,NA,NA,0.00864192343551092,0.0837392160492215,0.00838073521078457,0.00587105705145749,0.00783564674179046,NA,NA,NA,0.00459918395713788,NA,NA,0.00132865314317316,0.00885768762115443,0.00124916107477819,0.000193052166102084,NA,2.37337197404925,NA,0.200672048658231,0.00248696613978567,NA,0.373590009436844
"Scaffold_173",270691,81.3861561706891,3.41791932498679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0336176673771939,NA,0.162177538226243,1.52941915320421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86267367588874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13373181967631,0.0188406707278779,NA,NA,0.265247089855222,1.08795637830589,0.0265985939687688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22480983852437,NA,0.151464215655489,NA,NA,2.6993878629138
"Scaffold_387",121119,77.0985559656206,0.559780051024199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0652251091901353,NA,NA,2.49258993221542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57322963366606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85272335471726,NA,NA,NA,0.048712423319215,1.55219247186651,0.0115588801096442,NA,0.497031844714702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91004714371816,NA,NA,NA,NA,1.33835318983809
"Scaffold_43",4092272,96.6911045991078,0.027075424116481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00261468445890205,NA,NA,NA,0.00351882768300836,0.00298122900921542,0.0134644031481778,0.0160302150003714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267088795661676,0.00329890095282034,0.000537598673792944,NA,NA,NA,NA,NA,0.00183272275156686,NA,NA,0.000953015830814765,NA,NA,NA,0.00549816825470057,0.243263399891307,0.0104098652288997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195490426833798,0.00400755375009286,NA,NA,2.34397909034395,NA,0.016738867797644,0.00840608835385331,NA,0.575621561812118
"Scaffold_351",10018487,96.3682739719081,0.059939190418673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00792534840839739,0.0732046665329805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00220592191216099,NA,6.98708297969544e-05,0.0603484338503409,0.00540999853570704,0.000678745203741842,NA,NA,NA,NA,NA,0.000898339240246556,0.00138743504882524,0.000149723206707759,0.00261516534382886,9.98154711385062e-06,NA,NA,0.00362330160232778,0.116834008967622,0.0443180691854968,0.000249538677846266,0.00585916815583032,NA,NA,NA,NA,NA,NA,NA,0.00611868838079043,0.00333383673602611,NA,NA,2.99849667918918,NA,0.0177372092213126,0.00105804399406817,NA,0.219254663902843
"Scaffold_412",8551548,95.2851343405896,0.0389637057524556,0.00809210215507181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00102905345324613,NA,0.000152019260138632,0.0255743170710145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000584689462071662,NA,NA,0.0527272956896225,0.00171898701849069,0.000257263363311531,NA,NA,NA,NA,NA,NA,NA,NA,0.00140325470897199,NA,NA,NA,0.00339119888001564,0.0394782324790786,0.00465412811809043,NA,0.000608077040554529,NA,NA,NA,0.00836105930762477,0.0190608764635362,0.0101268214830812,0.0116704016629504,0.00146172365517916,0.00135647955200626,NA,NA,4.17796871396851,NA,0.126409861699893,0.0043267020193303,NA,0.175488695146189
"Scaffold_230",312319,78.6541965106189,1.19141006470948,0.231494081371931,NA,NA,NA,NA,NA,0.000320185451413459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01940964206468,0.191150714493835,NA,NA,NA,NA,0.0332992869469997,NA,NA,NA,NA,NA,NA,0.00192111270848075,NA,0.0483480031634323,3.86399802765762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154009202129874,0.000320185451413459,NA,NA,0.271837448250026,0.823516981035416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140881598621922,NA,NA,NA,6.05406651532568,NA,1.5916418789763,NA,NA,4.85497199978227
"Scaffold_350",82333,38.5446904643339,1.78786148931777,NA,NA,NA,NA,NA,NA,NA,NA,0.0133603779772388,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170041174255766,NA,NA,0.0959518054728967,5.44253215600063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7563795804841,0.615791966769096,0.0522269320928425,NA,NA,NA,NA,NA,NA,NA,NA,0.997170029028458,NA,NA,NA,2.41701383406411,4.52309523520338,0.0218624366900271,NA,0.855064190543282,NA,NA,NA,NA,NA,NA,NA,0.0582998311734056,NA,NA,NA,12.953493738841,NA,0.544131757618452,NA,NA,5.30407005696379
"Scaffold_369",77570,51.6784839499807,1.90408663142968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0593012762665979,13.1958231274977,NA,NA,NA,NA,NA,NA,NA,0.00386747453912595,NA,NA,NA,NA,0.14309655794766,NA,0.394482402990847,10.9075673585149,0.0438313781100941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186927936057754,10.5491813845559,0.0399639035709682,NA,0.175325512440376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21116410983628,NA,1.20149542348846,NA,NA,3.30540157277298
"Scaffold_60",125062,62.0388287409445,1.88546480945451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0455773936127681,NA,NA,5.31256496777598,0.00879563736386752,NA,NA,NA,NA,NA,NA,0.0231884985047416,NA,NA,NA,NA,NA,NA,NA,18.1565943292127,0.0135932577441589,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439781868193376,NA,NA,NA,0.355023908141562,4.28907261998049,0.468567590475124,NA,0.127136940077721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18862644128512,NA,0.221490140890119,NA,NA,1.82149653771729
"Scaffold_285",965532,82.3233202006769,0.813230426334912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000621419072594176,0.0141890688242337,NA,NA,0.0044535033535916,NA,0.0833737255730519,1.52516954383697,0.000414279381729451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0007664168562,0.000828558763458901,NA,NA,NA,NA,NA,0.00807844794372429,0.010564124234101,NA,NA,0.0252710422854965,NA,NA,NA,0.185804302705659,0.853311956517236,0.0895879162989937,NA,0.0804737699009458,NA,NA,NA,NA,NA,NA,NA,0.0463992907536985,0.0109784036158304,NA,NA,5.8715816772515,NA,0.277360046067867,NA,NA,2.77422187975127
"Scaffold_407",128694,65.7792904098093,0.680684414191804,NA,NA,NA,NA,NA,NA,NA,NA,0.0038851850125103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326355541050865,0.398619982283556,0.0303044430975803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8050724975523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361322206163458,0.180272584580478,NA,NA,1.87188213902746,0.781699224517072,0.110339254355292,NA,0.0442911091426174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88998710118576,NA,0.110339254355292,NA,NA,3.91937464062039
"Scaffold_171",30819,14.5754242512736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713845355138064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9306596580032,NA,0.28878289366949,6.37269217041435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37716992764204,NA,39.36532658425,NA,NA,11.3760991596093
"Scaffold_28",10019847,94.5088782293782,0.0323258428995972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00039920769249271,NA,0.000319366153994168,0.085151000808695,NA,NA,NA,0.000738534231111513,7.9841538498542e-05,NA,NA,NA,NA,NA,NA,0.00104792019279336,0.000568870961802111,NA,NA,0.396173714029765,NA,NA,NA,NA,NA,NA,4.99009615615887e-05,9.98019231231774e-06,0.00194613750090196,1.99603846246355e-05,0.0109382907743002,0.00205591961633745,NA,NA,0.00859294558090558,0.0238227190495025,0.0096209053890743,NA,NA,0.00147706846222303,NA,NA,0.00154692980840925,0.00502003673309582,0.00392221557874087,0.00390225519411624,0.00401203730955173,0.00473061115603861,NA,NA,4.57958090577631,NA,0.0263876284737681,NA,NA,0.286681024171327
"Scaffold_110",225761,81.1034678265954,0.378719087884976,NA,NA,NA,NA,NA,NA,NA,NA,0.00132883890485956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024362046589092,0.170091379822024,1.56094276690837,NA,NA,NA,NA,NA,NA,NA,0.00708714082591767,NA,NA,NA,NA,NA,NA,NA,2.45303661837076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09124693813369,0.0540394487976223,NA,NA,0.0186037446680339,4.35504803752641,0.0788444416883341,0.247164036303879,0.529320830435726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8025965512201,NA,0.658661150508724,NA,NA,2.46543911481611
"Scaffold_260",201838,80.7940031114062,1.65627879784778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11048464610232,0.676284941388638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10978111158454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245741634380047,NA,NA,NA,0.313617851940665,0.292809084513323,NA,NA,0.06193085543852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64153429978498,NA,0.100080262388648,NA,NA,2.99745340322437
"Scaffold_362",173090,81.0341440868912,1.3940724478595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0629730198162805,NA,NA,NA,0.0121324166618522,0.0462187301403894,0.0993702698018372,0.377260384770928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97839274365937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288867063377434,NA,NA,0.472586515685482,1.24963891617078,NA,NA,NA,0.0427523253798602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48379455774453,NA,1.31781154312785,0.0404413888728407,NA,3.35952394707955
"Scaffold_316",24656,3.42310188189487,4.57900713822193,NA,NA,NA,NA,NA,NA,NA,NA,0.00405580791693705,NA,NA,NA,NA,NA,NA,0.0648929266709929,2.04818299805321,NA,2.17391304347826,0.077060350421804,NA,3.34604153147307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5812783906554,3.06619078520441,1.00989617131733,1.5209279688514,8.08728098637249,NA,NA,NA,NA,NA,NA,1.15184944841012,NA,NA,NA,NA,22.3880597014925,0.969338092147956,1.47631408176509,14.1385463984426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158176508760545,NA,NA,1.73588578844906
"Scaffold_373",13833,41.2781030868214,1.78558519482397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253018145015543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.769392033543,0.0144581797151739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419287211740042,NA,NA,NA,4.1494975782549,0.831345333622497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26039181667028,NA,3.02175956047134,NA,NA,12.2171618593219
"Scaffold_255",25836,51.2308406874129,4.38922433813284,0.0387056819941167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37513546988698,15.6409660938226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14615265520979,1.49016875677349,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267069205759405,NA,NA,NA,0.197398978169995,3.49512308406874,0.243845796562935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557361820715281,NA,1.02957114104351,NA,NA,8.89843629044744
"Scaffold_361",171566,75.0230232097269,0.172528356434259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76143291794411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.91513470034855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463378524882552,NA,NA,NA,0.406840516186191,0.251215275753937,0.0326404998659408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99982514017929,NA,0.280941445274705,NA,NA,3.69303941340359
